flow_id,src_ip,src_port,dst_ip,dst_port,protocol,bytes_sent,bytes_received,packets_sent,packets_received,duration_sec,is_internal_traffic,user_agent,url,attack_type,label
FLOW-100191,172.16.5.102,38215,10.0.1.25,102,TCP,1541,7192,11,73,7.939,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100192,172.16.5.101,39340,192.168.10.15,102,UDP,2040,1401,22,13,1.023,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100193,192.168.10.15,29409,10.0.1.5,4840,TCP,1457,6769,17,51,7.711,1,Mozilla/5.0,,Benign,0
FLOW-100194,194.26.29.112,15724,10.0.1.10,1433,TCP,103,36,1,1,9.622,0,Masscan/1.3,/,Port-Scan,1
FLOW-100195,203.0.113.45,56798,192.168.10.55,80,TCP,3883,8334,26,87,0.875,0,sqlmap/1.7,/auth/login?u=admin'--,SQL-Injection,1
FLOW-100196,172.16.5.210,25636,192.168.10.15,80,TCP,962,11205,6,141,0.982,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100197,198.51.100.22,3296,192.168.10.15,23,TCP,76,56,1,1,4.181,0,zgrab/0.x,/login,Port-Scan,1
FLOW-100198,192.168.10.40,18017,10.0.1.25,502,UDP,335,5287,2,58,8.604,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100199,198.51.100.89,17370,192.168.10.15,445,TCP,65,15,1,1,1.629,0,Unknown,/,Port-Scan,1
FLOW-100200,172.16.5.108,28340,10.0.1.10,4840,TCP,553,5950,3,60,0.312,1,Mozilla/5.0,,Benign,0
FLOW-100201,172.16.5.102,7916,192.168.10.15,80,TCP,278,9319,2,92,7.742,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100202,185.220.101.5,5383,192.168.10.40,443,TCP,79,43,1,1,8.374,0,Unknown,/,Port-Scan,1
FLOW-100203,192.168.10.40,44013,10.0.1.25,102,TCP,276,6280,4,72,5.549,1,Edge/120.0,,Benign,0
FLOW-100204,45.33.32.156,62606,192.168.10.55,3306,TCP,1304,1224,20,12,2.088,0,Mozilla/5.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100205,172.16.5.210,46163,192.168.10.12,102,TCP,2640,1036,18,10,7.616,1,Edge/120.0,,Benign,0
FLOW-100206,172.16.5.108,12323,192.168.10.55,502,TCP,1355,2559,14,18,9.129,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100207,192.168.10.40,15910,192.168.10.55,102,TCP,1229,6594,10,62,11.074,1,Edge/120.0,/historian/view,Benign,0
FLOW-100208,172.16.5.101,37121,192.168.10.55,443,TCP,1320,2052,15,32,1.245,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100209,192.168.10.55,8435,10.0.1.5,443,TCP,1301,10060,10,90,8.26,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100210,203.0.113.45,3388,192.168.10.55,445,TCP,4030,213,63,1,7.295,0,curl/8.4.0,/login,Exploit-Attempt,1
FLOW-100211,198.51.100.89,18280,10.0.1.25,443,TCP,2987,2201,29,26,3.608,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100212,192.168.10.15,58100,192.168.10.40,102,UDP,2073,977,20,11,8.315,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-100213,172.16.5.108,44163,192.168.10.12,4840,TCP,3221,7993,37,121,10.795,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100214,172.16.5.108,1589,192.168.10.40,502,TCP,1324,9683,10,87,5.729,1,Mozilla/5.0,,Benign,0
FLOW-100215,185.220.101.5,21164,10.0.1.5,445,TCP,102,35,1,1,5.542,0,Unknown,/,Port-Scan,1
FLOW-100216,203.0.113.45,24764,10.0.1.5,443,TCP,112,59,1,1,1.08,0,Masscan/1.3,/login,Port-Scan,1
FLOW-100217,192.168.10.55,6868,10.0.1.25,502,TCP,998,5188,16,54,7.03,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100218,198.51.100.89,29683,192.168.10.12,3389,TCP,105,23,1,1,11.016,0,Masscan/1.3,/login,Port-Scan,1
FLOW-100219,194.26.29.112,41040,10.0.1.25,23,TCP,114,0,1,1,3.791,0,Unknown,/login,Port-Scan,1
FLOW-100220,172.16.5.108,3691,192.168.10.40,102,TCP,3009,2662,21,27,11.678,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100221,198.51.100.89,43730,10.0.1.5,1433,TCP,78,25,1,1,7.582,0,Unknown,,Port-Scan,1
FLOW-100222,185.220.101.5,42262,192.168.10.12,21,TCP,1396,284,10,2,1.55,0,Hydra/9.5,/cgi-bin/test,Brute-Force,1
FLOW-100223,172.16.5.210,61814,10.0.1.5,502,TCP,1557,4773,10,36,1.491,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100224,185.220.101.5,60873,192.168.10.40,443,TCP,4015,3929,35,48,9.028,0,Mozilla/5.0,/auth/login?u=admin'--,SQL-Injection,1
FLOW-100225,203.0.113.45,38352,192.168.10.40,502,TCP,3340,1280,36,9,9.151,0,curl/8.4.0,,Exploit-Attempt,1
FLOW-100226,172.16.5.101,60766,10.0.1.5,502,UDP,1591,11832,11,142,6.178,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100227,172.16.5.210,17777,10.0.1.10,102,TCP,3234,2596,35,35,9.686,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-100228,192.168.10.15,17419,10.0.1.10,502,TCP,2248,8959,28,146,8.842,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100229,194.26.29.112,62379,10.0.1.10,443,TCP,59,33,1,1,1.422,0,Nmap/7.94,,Port-Scan,1
FLOW-100230,192.168.10.12,32113,192.168.10.40,102,TCP,2270,8142,27,57,11.144,1,Edge/120.0,/historian/view,Benign,0
FLOW-100231,172.16.5.101,36368,192.168.10.40,502,UDP,440,4352,3,51,3.662,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100232,192.168.10.15,42975,10.0.1.5,102,UDP,3267,10844,29,81,11.119,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100233,194.26.29.112,35272,192.168.10.12,443,TCP,61,46,1,1,2.791,0,zgrab/0.x,/login,Port-Scan,1
FLOW-100234,192.168.10.55,53661,10.0.1.5,443,TCP,2673,7694,19,70,6.299,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100235,45.33.32.156,21441,10.0.1.25,502,TCP,5456,662,63,5,3.44,0,Custom-POC/1.0,/,Exploit-Attempt,1
FLOW-100236,198.51.100.89,43026,192.168.10.15,3389,TCP,1506,655,11,6,4.357,0,Unknown,/,Brute-Force,1
FLOW-100237,192.168.10.15,25069,192.168.10.12,443,TCP,926,817,7,5,4.804,1,SCADA-Client/3.2,,Benign,0
FLOW-100238,45.33.32.156,22314,192.168.10.15,23,TCP,83,58,1,1,5.682,0,Unknown,,Port-Scan,1
FLOW-100239,45.33.32.156,17292,192.168.10.12,3389,TCP,1378,583,9,8,10.724,0,paramiko/3.4,/cgi-bin/test,Brute-Force,1
FLOW-100240,185.220.101.5,20137,10.0.1.5,8080,TCP,87,6,1,1,0.899,0,zgrab/0.x,/login,Port-Scan,1
FLOW-100241,192.168.10.55,61504,10.0.1.10,80,TCP,2683,7264,20,54,7.136,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-100242,198.51.100.89,16400,192.168.10.15,80,TCP,1697,5144,18,44,5.483,0,sqlmap/1.7,/auth/login?u=admin'--,SQL-Injection,1
FLOW-100243,172.16.5.108,13593,192.168.10.40,102,TCP,1058,6075,13,52,7.758,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100244,172.16.5.108,14943,192.168.10.12,80,TCP,2391,11614,28,150,7.462,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100245,192.168.10.15,45705,192.168.10.12,102,UDP,1745,1347,15,10,1.122,1,Edge/120.0,/historian/view,Benign,0
FLOW-100246,172.16.5.102,29172,192.168.10.15,80,TCP,468,6074,3,66,5.781,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100247,45.33.32.156,55083,10.0.1.10,1433,TCP,4474,3227,55,36,8.192,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100248,185.220.101.5,28405,10.0.1.25,22,TCP,1640,761,11,6,3.325,0,Unknown,/cgi-bin/test,Brute-Force,1
FLOW-100249,192.168.10.40,51242,192.168.10.55,80,TCP,1344,6525,10,53,6.359,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-100250,172.16.5.108,21270,10.0.1.25,4840,TCP,899,11071,10,120,6.387,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100251,185.220.101.5,45274,10.0.1.10,3306,TCP,91,50,1,1,4.587,0,Masscan/1.3,/login,Port-Scan,1
FLOW-100252,192.168.10.15,41106,192.168.10.12,443,TCP,1446,11494,13,182,3.313,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-100253,192.168.10.12,13604,10.0.1.5,102,TCP,687,6310,11,46,3.815,1,Edge/120.0,/historian/view,Benign,0
FLOW-100254,192.168.10.12,63617,10.0.1.10,80,UDP,2323,1122,20,9,2.461,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100255,172.16.5.101,35689,10.0.1.10,80,TCP,1572,7662,12,66,6.43,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100256,194.26.29.112,30006,192.168.10.55,22,TCP,751,624,7,4,0.451,0,Hydra/9.5,/cgi-bin/test,Brute-Force,1
FLOW-100257,192.168.10.12,39534,192.168.10.55,443,TCP,2096,4344,22,62,10.921,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100258,198.51.100.22,63548,192.168.10.12,443,TCP,98,13,1,1,5.953,0,Masscan/1.3,/,Port-Scan,1
FLOW-100259,198.51.100.22,20130,192.168.10.12,80,TCP,60,38,1,1,10.215,0,Masscan/1.3,,Port-Scan,1
FLOW-100260,198.51.100.89,10065,192.168.10.55,21,TCP,1703,780,19,11,7.324,0,paramiko/3.4,,Brute-Force,1
FLOW-100261,203.0.113.45,64155,192.168.10.15,1433,TCP,1635,2150,14,29,6.076,0,python-requests/2.31.0,/auth/login?u=admin'--,SQL-Injection,1
FLOW-100262,45.33.32.156,38080,192.168.10.12,80,TCP,2464,4407,20,62,0.564,0,sqlmap/1.7,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-100263,172.16.5.102,16151,192.168.10.55,443,UDP,1430,7843,12,67,4.389,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100264,192.168.10.40,23844,10.0.1.5,102,TCP,250,6599,2,87,8.526,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100265,198.51.100.22,60221,192.168.10.55,80,TCP,1293,7109,14,111,9.042,0,sqlmap/1.7,/auth/login?u=admin'--,SQL-Injection,1
FLOW-100266,198.51.100.89,28848,192.168.10.40,1433,TCP,74,46,1,1,8.679,0,Nmap/7.94,/login,Port-Scan,1
FLOW-100267,192.168.10.15,31965,10.0.1.10,102,TCP,621,5606,5,57,7.143,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100268,192.168.10.15,5420,10.0.1.5,80,TCP,3199,11670,38,89,5.856,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100269,172.16.5.210,7448,10.0.1.10,80,TCP,997,7696,13,76,2.153,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100270,172.16.5.101,65369,192.168.10.40,80,TCP,3440,7381,25,52,5.84,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100271,185.220.101.5,60600,192.168.10.12,1433,TCP,3804,5923,52,88,3.283,0,sqlmap/1.7,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-100272,203.0.113.45,45649,192.168.10.40,3389,TCP,350,331,3,2,9.878,0,Unknown,,Brute-Force,1
FLOW-100273,194.26.29.112,17457,10.0.1.5,443,TCP,3674,5406,54,47,9.949,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100274,203.0.113.45,18440,192.168.10.15,21,TCP,69,52,1,1,12.094,0,Unknown,/,Port-Scan,1
FLOW-100275,198.51.100.22,64507,192.168.10.40,1433,TCP,1318,3026,11,21,3.199,0,Mozilla/5.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-100276,192.168.10.15,43401,192.168.10.55,102,TCP,1618,10595,17,165,5.95,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100277,198.51.100.22,11484,10.0.1.25,8080,TCP,3630,6216,27,41,4.82,0,sqlmap/1.7,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-100278,192.168.10.15,31050,192.168.10.15,80,TCP,1309,10248,11,69,11.889,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100279,192.168.10.15,47385,192.168.10.40,4840,TCP,1127,6800,9,73,9.643,1,Edge/120.0,/historian/view,Benign,0
FLOW-100280,198.51.100.89,6154,192.168.10.12,23,TCP,88,22,1,1,9.01,0,zgrab/0.x,/,Port-Scan,1
FLOW-100281,192.168.10.55,40752,192.168.10.40,502,TCP,2478,639,21,9,2.976,1,Edge/120.0,,Benign,0
FLOW-100282,172.16.5.102,6574,192.168.10.55,4840,TCP,983,6061,15,85,10.574,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100283,172.16.5.108,30785,192.168.10.12,443,UDP,292,9655,2,132,1.853,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100284,192.168.10.55,2037,10.0.1.10,80,TCP,3087,2489,20,16,9.084,1,SCADA-Client/3.2,,Benign,0
FLOW-100285,172.16.5.108,64364,192.168.10.55,443,UDP,2326,5052,21,35,4.703,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100286,172.16.5.102,43095,192.168.10.12,443,TCP,790,8012,5,53,8.527,1,SCADA-Client/3.2,,Benign,0
FLOW-100287,203.0.113.45,65189,192.168.10.40,23,TCP,83,41,1,1,5.38,0,Masscan/1.3,/login,Port-Scan,1
FLOW-100288,192.168.10.12,48093,192.168.10.12,502,TCP,2980,2641,37,33,1.551,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100289,185.220.101.5,2330,10.0.1.10,3389,TCP,647,625,7,4,3.953,0,Unknown,,Brute-Force,1
FLOW-100290,172.16.5.102,6474,192.168.10.12,80,TCP,416,3768,4,27,4.409,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-100291,194.26.29.112,47365,192.168.10.55,21,TCP,54,38,1,1,7.938,0,Unknown,/login,Port-Scan,1
FLOW-100292,194.26.29.112,51542,10.0.1.5,443,TCP,1240,8444,11,95,11.035,0,sqlmap/1.7,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-100293,194.26.29.112,20108,192.168.10.12,4840,TCP,3833,572,63,4,5.303,0,Custom-POC/1.0,,Exploit-Attempt,1
FLOW-100294,185.220.101.5,48100,192.168.10.40,3306,TCP,2297,5848,15,49,1.129,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100295,192.168.10.55,9341,192.168.10.40,502,TCP,1791,4301,19,40,6.821,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100296,172.16.5.102,17599,192.168.10.40,502,TCP,3101,10361,22,91,5.703,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-100297,194.26.29.112,41928,10.0.1.5,502,TCP,79,12,1,1,11.812,0,Unknown,/cgi-bin/test,Port-Scan,1
FLOW-100298,192.168.10.12,31383,192.168.10.40,102,UDP,2696,1735,26,14,9.62,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100299,192.168.10.12,5222,192.168.10.12,4840,TCP,1200,9265,11,67,6.839,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-100300,203.0.113.45,57015,192.168.10.12,22,TCP,115,44,1,1,2.249,0,zgrab/0.x,/login,Port-Scan,1
FLOW-100301,172.16.5.210,10554,10.0.1.25,4840,TCP,1972,5929,24,47,4.306,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100302,172.16.5.101,6992,10.0.1.25,502,UDP,3282,9888,38,90,3.436,1,Edge/120.0,,Benign,0
FLOW-100303,185.220.101.5,46251,10.0.1.10,1433,TCP,45,2,1,1,10.453,0,Unknown,/,Port-Scan,1
FLOW-100304,172.16.5.210,33094,192.168.10.12,443,TCP,1313,3696,9,61,7.792,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100305,172.16.5.108,5645,192.168.10.55,502,TCP,900,4756,6,50,0.323,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100306,194.26.29.112,9490,192.168.10.15,445,TCP,483,886,3,6,11.007,0,paramiko/3.4,/login,Brute-Force,1
FLOW-100307,192.168.10.15,11897,192.168.10.12,502,TCP,837,5049,13,70,10.025,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100308,185.220.101.5,43023,192.168.10.15,22,TCP,59,24,1,1,10.351,0,Masscan/1.3,/login,Port-Scan,1
FLOW-100309,192.168.10.15,29106,10.0.1.10,502,UDP,2680,11751,22,136,7.247,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-100310,198.51.100.22,30220,192.168.10.40,80,TCP,66,43,1,1,4.167,0,Unknown,/,Port-Scan,1
FLOW-100311,45.33.32.156,32705,10.0.1.10,8080,TCP,104,44,1,1,5.336,0,Nmap/7.94,/login,Port-Scan,1
FLOW-100312,45.33.32.156,32944,10.0.1.10,8080,TCP,4496,3908,70,34,0.415,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100313,172.16.5.101,16108,192.168.10.12,4840,UDP,796,9836,6,84,7.388,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100314,172.16.5.108,18151,10.0.1.25,80,TCP,576,8513,6,63,4.999,1,Edge/120.0,/historian/view,Benign,0
FLOW-100315,192.168.10.12,26099,10.0.1.5,502,TCP,520,4757,5,41,7.757,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100316,192.168.10.15,34867,192.168.10.40,102,TCP,2143,4866,19,57,10.624,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100317,198.51.100.22,55330,10.0.1.10,1433,TCP,74,9,1,1,8.383,0,zgrab/0.x,/login,Port-Scan,1
FLOW-100318,45.33.32.156,8842,10.0.1.5,21,TCP,1651,377,15,5,7.876,0,Unknown,/login,Brute-Force,1
FLOW-100319,45.33.32.156,58861,192.168.10.12,502,TCP,4991,1322,33,12,3.617,0,Custom-POC/1.0,/cgi-bin/test,Exploit-Attempt,1
FLOW-100320,172.16.5.210,43609,10.0.1.5,502,TCP,2693,5661,19,68,3.725,1,SCADA-Client/3.2,,Benign,0
FLOW-100321,192.168.10.15,24161,10.0.1.10,443,UDP,3253,9528,31,82,5.336,1,Edge/120.0,/historian/view,Benign,0
FLOW-100322,185.220.101.5,52081,192.168.10.12,80,TCP,3380,4843,42,55,6.592,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100323,192.168.10.55,4436,10.0.1.25,102,UDP,3420,6276,28,42,8.931,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100324,194.26.29.112,37439,192.168.10.40,23,TCP,58,37,1,1,5.809,0,Unknown,/cgi-bin/test,Port-Scan,1
FLOW-100325,203.0.113.45,2667,192.168.10.15,3306,TCP,87,48,1,1,6.32,0,Masscan/1.3,,Port-Scan,1
FLOW-100326,198.51.100.89,24993,192.168.10.55,80,TCP,111,41,1,1,3.167,0,zgrab/0.x,/cgi-bin/test,Port-Scan,1
FLOW-100327,203.0.113.45,58629,192.168.10.40,3389,TCP,416,512,2,5,4.894,0,paramiko/3.4,/login,Brute-Force,1
FLOW-100328,172.16.5.102,36471,192.168.10.40,443,TCP,1985,5746,15,59,11.978,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100329,192.168.10.15,60294,10.0.1.5,502,TCP,2239,8938,20,60,10.596,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100330,192.168.10.15,55687,192.168.10.15,4840,TCP,1551,5136,10,43,6.52,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100331,45.33.32.156,23767,10.0.1.5,8080,TCP,1244,692,11,10,0.222,0,curl/8.4.0,,Exploit-Attempt,1
FLOW-100332,172.16.5.102,54613,10.0.1.5,502,UDP,847,10909,6,117,4.671,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100333,172.16.5.101,19645,192.168.10.40,80,TCP,781,9507,7,144,5.679,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100334,198.51.100.22,49901,192.168.10.12,502,TCP,97,5,1,1,7.508,0,Unknown,/,Port-Scan,1
FLOW-100335,192.168.10.12,62888,10.0.1.5,4840,TCP,265,4129,1,56,10.547,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100336,203.0.113.45,51622,10.0.1.25,445,TCP,73,25,1,1,6.246,0,Unknown,/login,Port-Scan,1
FLOW-100337,45.33.32.156,30187,192.168.10.12,3389,TCP,92,18,1,1,11.68,0,zgrab/0.x,/login,Port-Scan,1
FLOW-100338,172.16.5.102,1905,192.168.10.15,102,TCP,2987,7160,49,61,3.846,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100339,192.168.10.12,60202,192.168.10.40,102,TCP,2756,5287,20,69,2.191,1,SCADA-Client/3.2,,Benign,0
FLOW-100340,203.0.113.45,24620,10.0.1.10,445,TCP,942,385,7,4,6.362,0,paramiko/3.4,/cgi-bin/test,Brute-Force,1
FLOW-100341,192.168.10.12,2121,192.168.10.40,102,TCP,2871,9881,25,145,10.109,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100342,192.168.10.40,3932,192.168.10.12,443,TCP,251,5777,2,93,2.601,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100343,194.26.29.112,47913,192.168.10.12,3389,TCP,1454,223,11,3,12.226,0,paramiko/3.4,/,Brute-Force,1
FLOW-100344,198.51.100.89,14821,10.0.1.25,22,TCP,625,588,8,7,0.483,0,Unknown,/,Brute-Force,1
FLOW-100345,45.33.32.156,42046,10.0.1.5,1433,TCP,76,0,1,1,5.046,0,Nmap/7.94,/login,Port-Scan,1
FLOW-100346,185.220.101.5,27984,192.168.10.55,21,TCP,1565,715,21,8,6.022,0,paramiko/3.4,/,Brute-Force,1
FLOW-100347,194.26.29.112,53994,192.168.10.12,80,TCP,68,36,1,1,6.985,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-100348,192.168.10.40,11824,10.0.1.10,102,TCP,3099,2092,50,19,8.806,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100349,192.168.10.12,26016,192.168.10.55,80,TCP,722,10990,6,164,5.261,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-100350,172.16.5.108,4949,192.168.10.15,502,TCP,452,9304,5,75,0.247,1,SCADA-Client/3.2,,Benign,0
FLOW-100351,192.168.10.12,12382,10.0.1.25,502,UDP,1522,6560,11,84,10.721,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100352,172.16.5.102,23190,192.168.10.40,102,UDP,1807,8372,29,71,3.279,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-100353,172.16.5.101,26312,192.168.10.55,443,TCP,2430,6228,27,56,11.334,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-100354,172.16.5.210,8410,192.168.10.55,4840,UDP,3305,11397,22,115,9.355,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100355,198.51.100.89,59002,10.0.1.25,22,TCP,1205,317,18,2,6.31,0,paramiko/3.4,/cgi-bin/test,Brute-Force,1
FLOW-100356,192.168.10.55,35469,192.168.10.40,4840,UDP,3305,10021,35,135,2.508,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-100357,192.168.10.15,63110,192.168.10.55,102,TCP,1252,8065,12,96,3.484,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-100358,203.0.113.45,8595,192.168.10.40,80,TCP,103,34,1,1,3.627,0,Nmap/7.94,/,Port-Scan,1
FLOW-100359,192.168.10.40,45626,192.168.10.55,80,TCP,2609,2123,22,15,2.448,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-100360,203.0.113.45,35345,192.168.10.12,443,TCP,1807,1968,15,28,7.936,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-100361,192.168.10.12,24903,10.0.1.5,443,UDP,1774,2876,19,43,9.859,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-100362,198.51.100.89,52974,10.0.1.25,21,TCP,1128,704,14,11,9.718,0,Hydra/9.5,/login,Brute-Force,1
FLOW-100363,192.168.10.40,36238,192.168.10.15,102,TCP,2572,9721,40,124,3.672,1,Edge/120.0,,Benign,0
FLOW-100364,45.33.32.156,5482,192.168.10.15,445,TCP,5741,264,89,1,4.777,0,curl/8.4.0,,Exploit-Attempt,1
FLOW-100365,198.51.100.22,64533,10.0.1.25,4840,TCP,5162,666,71,5,7.341,0,Metasploit/6.3,,Exploit-Attempt,1
FLOW-100366,194.26.29.112,41683,192.168.10.15,8080,TCP,4008,1434,31,10,12.131,0,curl/8.4.0,,Exploit-Attempt,1
FLOW-100367,172.16.5.108,11608,192.168.10.12,443,TCP,2926,10082,22,108,10.071,1,Edge/120.0,,Benign,0
FLOW-100368,203.0.113.45,13715,192.168.10.12,3389,TCP,717,430,5,5,11.17,0,Hydra/9.5,,Brute-Force,1
FLOW-100369,198.51.100.22,49712,192.168.10.15,22,TCP,70,56,1,1,10.703,0,zgrab/0.x,/,Port-Scan,1
FLOW-100370,172.16.5.102,4708,10.0.1.5,443,TCP,1103,3752,11,40,9.305,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-100371,172.16.5.108,21669,192.168.10.55,80,TCP,223,7070,1,57,12.343,1,Edge/120.0,,Benign,0
FLOW-100372,203.0.113.45,5778,10.0.1.25,3389,TCP,534,289,3,1,3.077,0,Hydra/9.5,/login,Brute-Force,1
FLOW-100373,192.168.10.12,39438,192.168.10.40,4840,TCP,1059,7697,11,70,0.626,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-100374,203.0.113.45,54498,192.168.10.55,445,TCP,554,786,6,9,6.83,0,paramiko/3.4,,Brute-Force,1
FLOW-100375,192.168.10.40,13304,192.168.10.12,4840,TCP,1657,7016,12,78,8.039,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-100376,192.168.10.55,62241,10.0.1.5,502,TCP,2213,11884,26,148,4.116,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100377,192.168.10.15,14269,192.168.10.40,80,TCP,2305,5301,29,41,7.24,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-100378,198.51.100.22,7046,10.0.1.25,22,TCP,1570,272,24,3,5.685,0,Hydra/9.5,,Brute-Force,1
FLOW-100379,172.16.5.210,5639,192.168.10.12,443,TCP,1821,9310,20,78,5.497,1,SCADA-Client/3.2,,Benign,0
FLOW-100380,203.0.113.45,17299,192.168.10.15,445,TCP,1636,227,20,2,4.101,0,paramiko/3.4,/,Brute-Force,1
FLOW-100381,172.16.5.102,51212,192.168.10.55,502,TCP,2500,2142,19,29,1.39,1,SCADA-Client/3.2,/historian/view,Benign,0
